Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact,Segment
CUST_00199,21,Female,Professional,<$50K,2,Divorced,Bachelors,North,483.1975952123235,15289.693392462648,84.75621579806777,25.29039479831228,38,No,Family Plan,0,10,Voice Plan,Evening,97,5,UPI,Late by <5 Days,255.67958133797748,651,6,High,0,High,Low-value
CUST_00200,18,Female,Retired,<$50K,4,Divorced,High School,North,608.7850939063305,18316.61387110057,80.20232575748955,57.84183043538974,42,No,Corporate Plan,0,6,Voice Plan,Morning,222,4,Net Banking,Late by >5 Days,327.76205869895966,793,5,Moderate,9,Medium,Low-value
CUST_00201,58,Male,Student,<$50K,3,Married,PhD,East,789.8587755974869,18707.302464921944,160.76471527627444,17.993579862182038,11,No,Postpaid,0,3,Voice Plan,Night,164,8,Debit Card,Late by >5 Days,454.24155441615386,220,7,Low,2,High,Mid-value
CUST_00202,50,Female,Retired,$50K–$100K,2,Divorced,PhD,West,340.5899337035337,12980.488259585656,153.7455055575758,50.79753265642972,10,No,Postpaid,1,4,Voice Plan,Morning,160,9,Credit Card,On Time,406.33829814108674,270,3,High,4,High,Mid-value
CUST_00203,27,Male,Retired,$50K–$100K,5,Single,Masters,North,900.1230241032576,15293.12011019313,186.6090074959499,36.057338905624526,6,No,Postpaid,4,8,Voice-Data Plan,Night,353,4,Net Banking,Late by <5 Days,90.33857681395924,819,7,Low,0,High,High=value
CUST_00204,37,Female,Student,<$50K,3,Married,High School,West,259.4935852163495,8152.929973162185,52.02703551687636,46.01970248009434,33,Yes,Corporate Plan,0,5,Voice Plan,Night,84,9,Debit Card,Late by >5 Days,284.14587941668185,815,5,Low,7,Low,Low-value
CUST_00205,45,Female,Student,<$50K,4,Single,PhD,East,895.7205896143442,15440.26035342868,60.17540858717568,59.5698417584842,36,Yes,Family Plan,2,10,Voice-Data Plan,Afternoon,199,9,Credit Card,On Time,57.97734721061054,924,5,High,3,Low,Low-value
CUST_00206,42,Female,Professional,<$50K,3,Married,Masters,West,147.5570000025955,10254.33434608181,146.5579360938696,49.4229800129069,41,No,Postpaid,0,3,Data-Only Plan,Afternoon,236,9,Net Banking,On Time,124.38354073010782,866,1,High,2,Low,Mid-value
CUST_00207,34,Female,Unemployed,$50K–$100K,2,Married,Bachelors,West,290.3458040478795,19386.55415272716,1.518748464835706,44.71820858213911,45,No,Prepaid,4,6,Voice-Data Plan,Night,125,7,Credit Card,On Time,191.36879332065956,222,4,High,5,Low,Low-value
CUST_00208,21,Female,Retired,<$50K,3,Married,PhD,North,551.4001529318342,8167.148589526007,103.24546325115898,42.00528164959636,46,Yes,Family Plan,3,2,Data-Only Plan,Morning,316,4,Credit Card,Late by >5 Days,62.4562640317044,463,6,High,3,Low,Mid-value
CUST_00209,64,Male,Professional,$50K–$100K,5,Married,PhD,East,277.54556411524766,4310.622777106576,190.8322828094249,13.00389580856284,2,No,Prepaid,2,7,Voice Plan,Evening,102,8,Debit Card,Late by <5 Days,301.85993924089405,191,2,Low,9,Low,High=value
CUST_00210,36,Female,Professional,<$50K,2,Single,Bachelors,East,595.5209984558124,5972.114807092103,14.413928317228848,32.61353821974903,6,No,Family Plan,2,7,Voice-Data Plan,Morning,355,0,Net Banking,Late by >5 Days,77.79712020320461,260,3,High,0,Medium,Low-value
CUST_00211,34,Female,Unemployed,<$50K,1,Single,High School,West,562.819067429192,3127.093317976261,7.38948343603032,3.3652718445147287,34,No,Postpaid,0,10,Voice-Data Plan,Night,141,8,Debit Card,Late by >5 Days,93.50582376033825,947,3,Moderate,6,Medium,Low-value
CUST_00212,25,Male,Professional,<$50K,4,Divorced,Masters,South,64.52762152199443,18556.816166487544,131.24231157496098,47.459149393009,40,No,Corporate Plan,1,6,Data-Only Plan,Evening,63,3,Net Banking,Late by >5 Days,228.21731867696016,871,0,Low,3,High,Mid-value
CUST_00213,45,Male,Professional,$50K–$100K,4,Divorced,High School,East,181.9889922383257,12325.104510840769,176.5746106946836,25.095993873292,33,No,Prepaid,4,8,Voice Plan,Afternoon,196,0,Debit Card,Late by <5 Days,345.2187259377412,767,0,High,3,High,High=value
CUST_00214,33,Female,Student,<$50K,2,Divorced,Masters,North,749.2333528416398,10604.067436603777,60.453829497877166,31.831529634075903,27,No,Family Plan,3,8,Voice Plan,Evening,299,4,Credit Card,On Time,28.505847072019584,922,4,Low,3,Low,Low-value
CUST_00215,23,Female,Unemployed,<$50K,4,Single,PhD,West,128.85645791946675,12282.55122983232,166.2270511657982,38.65685609464886,7,Yes,Corporate Plan,1,4,Data-Only Plan,Night,114,8,Credit Card,On Time,6.289335107621142,284,4,Low,3,High,Mid-value
CUST_00216,34,Female,Professional,<$50K,4,Married,High School,North,698.7544795445583,6811.583909895186,195.88802603028128,3.843776246837535,30,No,Postpaid,2,9,Voice-Data Plan,Evening,338,2,Debit Card,Late by <5 Days,242.9339258124008,877,2,Low,7,High,High=value
CUST_00217,29,Male,Professional,<$50K,1,Divorced,High School,West,429.18444249796494,13385.970848153664,147.1301177238715,55.51448055656092,45,No,Corporate Plan,3,1,Voice-Data Plan,Afternoon,39,2,UPI,Late by >5 Days,473.5646349201784,79,8,Moderate,7,High,Mid-value
CUST_00218,22,Male,Professional,$50K–$100K,3,Divorced,Bachelors,South,994.1003399796116,6040.25543785488,133.5922990232411,5.508400845659523,2,No,Postpaid,1,9,Data-Only Plan,Afternoon,183,0,UPI,Late by <5 Days,127.61555369084616,802,4,Low,1,High,High=value
CUST_00219,37,Male,Student,<$50K,3,Single,Masters,East,717.1990587699498,19734.88798058477,105.63926157350788,23.683270618200336,28,No,Corporate Plan,2,5,Data-Only Plan,Morning,313,1,UPI,Late by >5 Days,301.25304702210707,304,7,Moderate,3,Low,Mid-value
CUST_00220,57,Male,Retired,$50K–$100K,3,Married,High School,East,54.94897613056005,8812.448043016091,75.30188320117084,58.46187952035687,47,No,Corporate Plan,2,3,Voice-Data Plan,Evening,44,5,Credit Card,Late by >5 Days,282.451291381364,57,9,High,8,Medium,Mid-value
CUST_00221,29,Female,Retired,$50K–$100K,3,Divorced,Masters,West,234.5842700938224,3971.273097178174,101.4423514158988,14.711541582786568,22,Yes,Family Plan,1,7,Voice Plan,Evening,287,6,UPI,Late by <5 Days,65.71188423758645,200,2,Moderate,9,Medium,Low-value
CUST_00222,52,Male,Unemployed,<$50K,3,Single,PhD,East,246.16106121655093,2353.8133907597444,166.75185740453983,53.67489150780664,2,No,Family Plan,1,8,Data-Only Plan,Night,275,4,UPI,On Time,217.25453459513312,815,1,High,7,Medium,High=value
CUST_00223,34,Male,Professional,<$50K,3,Divorced,PhD,South,704.1668921726108,1860.4639209705392,45.423460429829134,6.778732999892004,39,Yes,Family Plan,0,10,Data-Only Plan,Afternoon,137,1,UPI,On Time,198.38399112605757,5,7,Moderate,9,Low,Low-value
CUST_00224,49,Female,Unemployed,$50K–$100K,4,Married,High School,East,518.4553529298688,14857.590309467649,181.06150617735523,29.162309194662463,43,No,Postpaid,3,6,Voice-Data Plan,Afternoon,74,4,Net Banking,Late by >5 Days,95.6100851568054,673,9,Moderate,7,Low,High=value
CUST_00225,51,Male,Retired,$50K–$100K,4,Divorced,Masters,South,219.2734390974684,18298.42376242701,78.58569902344283,19.29189674072975,33,No,Family Plan,2,2,Voice Plan,Night,64,3,Net Banking,On Time,72.87914954677821,53,3,Low,8,Medium,Mid-value
CUST_00226,18,Male,Unemployed,<$50K,4,Single,PhD,East,631.6644991300315,11186.014156053165,44.08286349934142,5.76861203270598,41,No,Postpaid,3,8,Voice-Data Plan,Night,236,4,Credit Card,On Time,499.3063985696936,373,9,Moderate,8,Medium,Low-value
CUST_00227,44,Male,Unemployed,$50K–$100K,3,Single,PhD,East,710.9001794373966,14312.746957022891,88.75263983949287,8.641776565744527,39,Yes,Postpaid,0,8,Data-Only Plan,Night,114,0,UPI,Late by <5 Days,135.44125545708567,824,3,High,9,High,High=value
CUST_00228,28,Male,Student,<$50K,5,Married,Bachelors,South,437.870821106886,16413.993285357592,139.89400969731474,32.66518621067944,37,No,Corporate Plan,1,10,Voice Plan,Afternoon,112,5,UPI,On Time,305.6537408827501,501,0,Low,4,Low,High=value
CUST_00229,54,Male,Student,<$50K,5,Single,Bachelors,East,860.0494642477331,15118.671513659869,41.83613651342134,25.264581738905825,17,No,Postpaid,1,5,Voice-Data Plan,Night,68,6,Debit Card,Late by <5 Days,168.490364860304,171,7,High,1,High,Low-value
CUST_00230,57,Male,Unemployed,$50K–$100K,1,Single,Bachelors,West,353.786455328947,4028.528560969925,62.23418231221488,30.789015310196596,36,No,Family Plan,2,9,Voice Plan,Evening,219,7,UPI,Late by >5 Days,396.75514190756047,806,6,Moderate,1,Medium,Low-value
CUST_00231,54,Female,Professional,>$100K,4,Divorced,Bachelors,East,650.0916100244658,13169.305620782512,62.32534176550767,48.20966082505468,5,No,Postpaid,4,2,Voice-Data Plan,Evening,343,3,Credit Card,Late by >5 Days,476.9530269141582,389,1,Moderate,7,High,Mid-value
CUST_00232,56,Female,Professional,<$50K,2,Married,Masters,West,929.3978603543786,14856.931838235756,170.09567084390892,40.09312665674239,14,No,Postpaid,2,2,Voice-Data Plan,Morning,14,9,Credit Card,On Time,275.7128217436356,504,8,High,0,Medium,Mid-value
CUST_00233,50,Female,Unemployed,$50K–$100K,4,Single,PhD,West,934.7527576724208,10890.482360826683,96.78856385706686,48.28149376550126,36,Yes,Prepaid,2,3,Voice Plan,Morning,126,4,Credit Card,Late by >5 Days,375.2162791120152,457,2,Low,6,High,Mid-value
CUST_00234,42,Male,Unemployed,<$50K,1,Single,High School,West,858.8808425228308,15206.327571017153,173.15058636319773,9.432448639244043,16,Yes,Postpaid,0,2,Data-Only Plan,Morning,321,1,Credit Card,Late by >5 Days,62.13615704008008,449,6,High,1,High,Mid-value
CUST_00235,39,Female,Professional,<$50K,3,Married,Bachelors,North,449.5558757026256,16065.964564433203,176.20557358459644,2.735267007531147,17,No,Prepaid,0,4,Data-Only Plan,Morning,147,2,Debit Card,On Time,60.525081825122506,686,9,Low,8,Low,Mid-value
CUST_00236,38,Male,Professional,>$100K,1,Divorced,Masters,West,570.0861988345753,6792.965642907984,4.991250337430596,49.37613027217781,3,No,Corporate Plan,0,8,Data-Only Plan,Night,315,2,Debit Card,On Time,292.0980841069963,547,1,Low,5,Low,Low-value
CUST_00237,26,Male,Professional,>$100K,2,Divorced,PhD,East,754.9699385075138,17993.724316752836,57.797563276125885,31.20901868519262,35,No,Corporate Plan,4,9,Voice-Data Plan,Night,125,1,Net Banking,Late by <5 Days,381.9771588799045,487,3,Moderate,7,High,Low-value
CUST_00238,56,Female,Student,$50K–$100K,2,Divorced,PhD,East,385.3657561413499,2198.541107007207,117.55905486747302,38.83444192964427,31,Yes,Prepaid,2,3,Voice-Data Plan,Morning,299,4,Credit Card,Late by <5 Days,101.40590531679922,956,9,High,3,Low,Mid-value
CUST_00239,48,Female,Retired,<$50K,4,Divorced,Bachelors,West,265.9117066672589,6149.719665940546,129.70996134655385,35.52807938123295,3,Yes,Prepaid,4,7,Voice Plan,Evening,5,3,Credit Card,Late by >5 Days,468.1803982445483,741,2,Low,0,Medium,High=value
CUST_00240,45,Female,Student,<$50K,1,Married,High School,West,957.6577240413144,2861.866031016407,114.17152832998156,31.69186547693343,34,No,Family Plan,2,8,Voice Plan,Evening,305,9,Debit Card,Late by >5 Days,357.2765676751789,183,8,High,1,Medium,High=value
CUST_00241,55,Male,Retired,<$50K,5,Married,Bachelors,North,487.36829800155147,1686.9861729234162,47.29259701588355,44.774235096164695,46,No,Family Plan,3,5,Data-Only Plan,Night,53,0,Debit Card,On Time,488.0535173347824,600,3,Moderate,2,High,Low-value
CUST_00242,31,Female,Retired,<$50K,5,Married,Masters,West,362.00588736977016,8779.869839470979,194.40725566653916,31.953269282780692,26,No,Family Plan,3,4,Data-Only Plan,Evening,296,8,Debit Card,Late by <5 Days,167.52309174622405,331,0,High,5,Low,Mid-value
CUST_00243,27,Male,Unemployed,<$50K,4,Single,Masters,East,913.0872264577094,1091.184937519962,115.71209178824756,31.26309213376594,29,Yes,Postpaid,3,5,Voice-Data Plan,Evening,172,3,Debit Card,Late by >5 Days,34.63276630440498,13,8,Low,0,Medium,Mid-value
CUST_00244,56,Female,Retired,$50K–$100K,3,Single,PhD,South,108.948131743758,7532.455963779779,83.14042875323292,10.29286784911674,6,Yes,Corporate Plan,3,8,Voice Plan,Evening,149,6,Net Banking,Late by <5 Days,175.46808317088676,945,4,Moderate,1,High,Low-value
CUST_00245,61,Female,Student,>$100K,3,Married,PhD,East,434.5077366303303,10997.684126703278,116.56238073674974,37.6259054384033,41,No,Prepaid,1,2,Voice-Data Plan,Morning,66,9,Credit Card,On Time,105.85027602010216,129,0,Moderate,6,Low,Mid-value
CUST_00246,29,Female,Unemployed,$50K–$100K,3,Single,Bachelors,North,96.33340702250467,5946.767667337603,160.92106366639842,13.058195712378554,20,Yes,Prepaid,3,4,Data-Only Plan,Afternoon,68,3,Credit Card,On Time,265.1099911785752,442,2,Low,1,Low,Mid-value
CUST_00247,35,Female,Unemployed,<$50K,3,Divorced,PhD,West,185.0193648236452,3134.941409223253,170.6719564053643,37.21313985505937,28,No,Postpaid,2,7,Data-Only Plan,Night,0,8,Net Banking,On Time,154.01782147654603,582,3,High,4,Medium,High=value
CUST_00248,52,Female,Student,$50K–$100K,3,Single,High School,South,593.0108607986492,16360.494533737405,148.27469643308797,58.61182062907277,37,No,Postpaid,2,1,Voice-Data Plan,Afternoon,306,5,Debit Card,Late by <5 Days,397.0485780175467,173,7,High,8,Medium,Mid-value
CUST_00249,42,Male,Professional,<$50K,5,Divorced,High School,East,403.0999959199711,6379.352717802853,184.07576425073776,10.36631532422875,46,Yes,Postpaid,1,3,Voice-Data Plan,Night,172,6,Credit Card,On Time,239.43800374821245,190,0,Moderate,9,Medium,Mid-value
CUST_00250,32,Female,Student,<$50K,3,Married,High School,East,593.9502157466821,3594.2589104821054,189.13516135847664,27.441133588581238,47,No,Postpaid,3,3,Voice-Data Plan,Night,118,8,Net Banking,On Time,356.9834213003906,759,3,Moderate,1,Low,Mid-value
CUST_00251,28,Female,Retired,<$50K,5,Divorced,PhD,South,804.5666020850007,15391.922982238702,9.486404943775996,54.31074755476611,28,No,Corporate Plan,0,4,Voice Plan,Evening,340,2,Net Banking,Late by <5 Days,36.62004128641855,738,4,Low,9,Low,Low-value
CUST_00252,31,Male,Student,<$50K,5,Divorced,Bachelors,North,411.18309351435545,11354.702206975066,157.0412071040854,24.33326459705099,25,No,Family Plan,2,8,Voice-Data Plan,Afternoon,237,1,Credit Card,Late by <5 Days,350.7353658906311,552,3,Moderate,9,High,High=value
CUST_00253,28,Male,Retired,<$50K,5,Married,High School,East,833.0392364059343,18707.932490616484,153.39971557778722,45.728134156909945,22,No,Corporate Plan,4,1,Data-Only Plan,Evening,357,6,Credit Card,Late by >5 Days,31.96931808867404,660,2,Moderate,6,Medium,Mid-value
CUST_00254,24,Female,Unemployed,$50K–$100K,1,Divorced,Bachelors,East,266.1484094608344,16554.712604220098,129.2248853804879,18.229624817888883,33,No,Corporate Plan,4,8,Voice Plan,Afternoon,54,6,UPI,Late by <5 Days,383.211909197186,61,4,Low,8,High,High=value
CUST_00255,64,Female,Unemployed,$50K–$100K,1,Married,Masters,West,80.79136913836223,15069.785723684545,146.87635796586227,1.6219761558241583,32,No,Corporate Plan,4,5,Voice Plan,Afternoon,78,3,UPI,On Time,421.2021919070448,500,6,High,4,Medium,High=value
CUST_00256,52,Female,Retired,<$50K,2,Divorced,Bachelors,East,355.501174073276,10098.073111133095,67.24584255337533,47.93465586609202,37,No,Postpaid,2,4,Voice-Data Plan,Evening,60,2,Net Banking,Late by >5 Days,227.6123442770003,456,3,Moderate,2,High,Low-value
CUST_00257,55,Male,Retired,$50K–$100K,5,Single,High School,North,702.0661400926853,3087.314460330702,80.81906290240852,35.47028835242131,21,Yes,Prepaid,4,1,Voice Plan,Night,169,0,Net Banking,On Time,407.43155128020135,919,3,Low,0,Medium,Mid-value
CUST_00258,60,Male,Unemployed,<$50K,4,Divorced,Masters,North,984.8803227800644,2028.528070450193,22.60301425081433,54.8404615795373,5,No,Corporate Plan,4,7,Voice-Data Plan,Night,328,3,Debit Card,Late by <5 Days,241.13799917670303,637,8,Moderate,9,High,Low-value
CUST_00259,41,Female,Unemployed,$50K–$100K,3,Married,Bachelors,West,890.9799016186154,15254.98736549466,102.12378740550407,56.51351340508018,15,No,Postpaid,3,6,Voice Plan,Morning,160,7,Debit Card,Late by >5 Days,306.9022249609181,508,8,High,3,High,High=value
CUST_00260,42,Female,Unemployed,<$50K,4,Married,Bachelors,East,850.5004951617832,3959.439177970147,123.84851240239227,34.4079587778042,7,No,Corporate Plan,3,8,Voice Plan,Evening,337,4,Debit Card,Late by <5 Days,485.3004341323532,837,5,Moderate,1,Low,High=value
CUST_00261,27,Female,Student,$50K–$100K,3,Divorced,High School,West,858.581575980385,5011.126864189071,15.646068362338502,39.26118671070434,15,Yes,Prepaid,3,5,Data-Only Plan,Night,197,8,Debit Card,Late by <5 Days,8.377832110977812,218,6,High,3,Low,Low-value
CUST_00262,35,Female,Student,<$50K,2,Married,Masters,South,511.270423106559,17034.40727280166,5.509850314198707,4.63465846163483,3,No,Family Plan,4,5,Voice Plan,Evening,134,1,Credit Card,On Time,94.73192359808137,332,4,Low,5,Low,Low-value
CUST_00263,38,Male,Retired,<$50K,2,Married,Masters,East,660.9612213335319,18128.50817979584,106.91863446072232,2.980785756225101,8,Yes,Corporate Plan,2,8,Data-Only Plan,Morning,288,0,Credit Card,On Time,179.81237322249638,453,3,Low,8,Low,High=value
CUST_00264,54,Female,Retired,<$50K,3,Single,PhD,South,584.7784205525843,10599.759222826198,95.07605250051466,23.46849047414217,10,No,Family Plan,4,8,Voice Plan,Afternoon,279,0,Debit Card,On Time,47.04036758224955,778,1,Low,5,High,High=value
CUST_00265,61,Male,Professional,$50K–$100K,3,Divorced,Masters,West,643.8553292214857,1577.8839556828748,43.523944548988815,58.61148236765258,16,No,Postpaid,0,1,Voice Plan,Night,90,7,UPI,Late by <5 Days,113.96394053606906,435,0,Low,6,Low,Mid-value
CUST_00266,38,Female,Retired,<$50K,1,Single,Masters,North,622.4357235291437,12861.428396798152,104.66734694723294,25.98684162413507,22,Yes,Corporate Plan,0,5,Voice-Data Plan,Night,47,7,Debit Card,Late by <5 Days,410.8825262066296,786,3,High,6,Low,Mid-value
CUST_00267,19,Female,Professional,$50K–$100K,3,Married,Masters,South,184.373573493854,8868.923613887366,77.29834068246453,1.734769275547841,16,No,Postpaid,1,6,Voice Plan,Evening,310,7,UPI,On Time,72.29523995001475,751,7,Moderate,5,Low,Low-value
CUST_00268,18,Female,Student,$50K–$100K,1,Divorced,Bachelors,East,493.2267402727023,4619.032293811661,186.22430188569797,32.79867134703557,17,No,Postpaid,2,4,Voice-Data Plan,Night,115,7,Credit Card,Late by >5 Days,400.8951012657663,706,6,High,9,Medium,Mid-value
CUST_00269,27,Male,Unemployed,$50K–$100K,5,Single,Masters,East,674.4493542321918,18859.67844178761,32.13550711740831,50.66246565318898,35,No,Prepaid,3,7,Voice-Data Plan,Afternoon,115,5,Net Banking,On Time,249.50261679162415,549,4,High,4,Medium,Low-value
CUST_00270,26,Male,Unemployed,$50K–$100K,1,Single,Bachelors,North,939.5942042269228,13473.648727685671,194.1835598655844,54.82036383286702,30,No,Prepaid,2,1,Voice Plan,Night,284,2,Debit Card,Late by <5 Days,374.1236414765434,6,8,Moderate,3,Low,Mid-value
CUST_00271,22,Female,Student,<$50K,3,Married,PhD,West,274.5295232230061,17328.64382523635,159.25054420601526,26.956189949098057,6,Yes,Family Plan,0,5,Voice Plan,Afternoon,116,5,Credit Card,Late by <5 Days,441.7724070847953,688,1,High,0,High,Mid-value
CUST_00272,34,Female,Student,<$50K,4,Married,PhD,West,157.5463443204901,19503.08093112116,193.96135231992773,10.146089828793608,26,No,Family Plan,2,9,Data-Only Plan,Night,102,2,UPI,Late by >5 Days,463.2747601673231,918,0,Low,6,High,High=value
CUST_00273,31,Male,Retired,<$50K,4,Divorced,Bachelors,South,715.1604280118461,13447.228167303494,65.12877088081899,1.4836056725972178,3,No,Corporate Plan,4,3,Data-Only Plan,Morning,2,5,UPI,On Time,32.588289907747594,797,6,Moderate,4,High,Mid-value
CUST_00274,25,Male,Professional,<$50K,4,Divorced,Bachelors,West,594.9848779464444,6350.256522022474,191.1596663035343,57.17253127619971,33,No,Prepaid,4,7,Voice-Data Plan,Morning,210,7,UPI,Late by <5 Days,170.82672238613227,765,4,High,9,High,High=value
CUST_00275,42,Male,Retired,<$50K,1,Married,PhD,East,679.3957595930324,12914.844207331313,155.68719305178922,28.86906669958392,28,Yes,Family Plan,2,4,Voice-Data Plan,Afternoon,290,8,Credit Card,On Time,393.9731994642794,766,0,Moderate,9,Low,Mid-value
CUST_00276,60,Male,Retired,<$50K,4,Married,Masters,South,843.4323768222869,19055.991444103376,157.380607927685,34.753883794945345,48,No,Postpaid,1,1,Voice-Data Plan,Morning,311,7,Credit Card,Late by <5 Days,492.5152235275344,144,4,High,4,Low,Mid-value
CUST_00277,42,Male,Retired,<$50K,4,Single,Masters,South,522.9317934177864,6917.11627301146,132.21602668426345,29.681426912650377,41,Yes,Prepaid,3,10,Voice Plan,Evening,15,2,Net Banking,Late by <5 Days,9.105425110163544,403,0,High,6,High,High=value
CUST_00278,34,Male,Student,<$50K,5,Divorced,PhD,West,778.2563339907637,19154.99613226869,160.8462527596422,25.44574179470374,9,No,Postpaid,1,3,Voice Plan,Morning,279,8,Net Banking,Late by <5 Days,373.9432603925577,355,0,Low,0,Medium,Mid-value
CUST_00279,53,Female,Professional,$50K–$100K,3,Divorced,Masters,South,618.6130199173574,11490.944171744606,45.93472133709396,13.657377946049246,3,No,Family Plan,3,1,Voice Plan,Night,270,2,Net Banking,On Time,89.48495530114192,157,0,Low,2,High,Mid-value
CUST_00280,46,Male,Student,$50K–$100K,3,Married,Masters,North,569.857505089762,11843.341790686964,103.35070004670769,43.70753512908228,7,No,Corporate Plan,2,9,Data-Only Plan,Evening,171,5,Net Banking,Late by <5 Days,57.34766717636591,225,7,Moderate,3,Low,High=value
CUST_00281,47,Male,Student,<$50K,5,Divorced,High School,South,388.4287924427666,16488.491749097535,175.78154910046794,20.6351148540778,40,No,Postpaid,3,8,Voice-Data Plan,Morning,92,4,Net Banking,Late by <5 Days,455.5836759244862,462,1,Moderate,6,Low,High=value
CUST_00282,61,Male,Unemployed,$50K–$100K,1,Married,Masters,West,850.2590669728766,2485.515768617104,189.74956526035567,51.55618344929756,4,No,Postpaid,4,8,Data-Only Plan,Afternoon,199,2,UPI,Late by <5 Days,56.66871691037573,633,2,Moderate,9,High,High=value
CUST_00283,47,Female,Student,<$50K,3,Married,High School,North,73.05346100096642,9723.029968046438,27.398468691200456,4.005632367802583,14,No,Family Plan,0,9,Voice-Data Plan,Night,59,3,Debit Card,Late by <5 Days,396.7028930962782,214,4,Moderate,6,Medium,Low-value
CUST_00284,49,Male,Professional,<$50K,2,Married,Bachelors,East,117.6348279616346,15006.290073430311,13.3179248578422,43.8177540732877,13,No,Corporate Plan,4,6,Voice Plan,Morning,74,8,UPI,Late by <5 Days,176.1020392552584,285,7,Low,5,Medium,Low-value
CUST_00285,23,Female,Professional,$50K–$100K,2,Single,PhD,West,430.99959807421817,11229.870323149036,15.837919256565296,14.324518116811564,44,No,Postpaid,1,3,Data-Only Plan,Evening,72,9,UPI,On Time,7.574275099112848,191,3,Low,5,Low,Low-value
CUST_00286,56,Female,Professional,>$100K,5,Single,High School,West,78.25481235379479,14314.224646225368,127.96689896973552,37.46674147775232,37,No,Prepaid,0,7,Voice Plan,Morning,140,3,Debit Card,Late by <5 Days,6.851275462141815,629,4,High,5,High,High=value
CUST_00287,18,Male,Student,$50K–$100K,5,Married,Masters,South,455.0403256480739,13663.764186776816,62.63132301997575,36.31280450842016,49,No,Corporate Plan,2,3,Data-Only Plan,Night,178,4,Net Banking,On Time,463.8870023472689,932,0,Moderate,7,Low,Mid-value
CUST_00288,62,Male,Retired,$50K–$100K,5,Divorced,Masters,West,64.49820914953831,14277.48412577015,105.30903677973606,3.2242245393585605,49,No,Postpaid,4,2,Voice-Data Plan,Evening,39,7,Debit Card,Late by >5 Days,377.37600116184177,372,6,High,2,Low,Mid-value
CUST_00289,51,Male,Unemployed,<$50K,5,Divorced,PhD,North,140.31449550664948,6422.111990053335,108.873967243976,18.7620026985025,20,No,Corporate Plan,0,6,Voice-Data Plan,Morning,77,4,Debit Card,Late by <5 Days,238.11537756736507,827,1,Low,4,High,High=value
CUST_00290,41,Female,Student,<$50K,1,Single,PhD,South,705.9787328561432,6842.839517465396,138.63264874540604,35.463623758263644,47,No,Corporate Plan,0,7,Voice-Data Plan,Night,317,2,Debit Card,Late by >5 Days,358.42811830348995,573,4,Low,4,Medium,High=value
CUST_00291,41,Female,Retired,<$50K,1,Divorced,Masters,West,821.6992196277724,18039.170891287024,160.72183667080586,51.27377173470135,31,No,Corporate Plan,1,10,Voice Plan,Night,96,8,UPI,Late by >5 Days,497.59907226828966,466,6,Moderate,4,Medium,High=value
CUST_00292,18,Female,Retired,$50K–$100K,1,Divorced,Bachelors,North,433.60402368475866,10014.695946576603,160.30811172965522,59.42483544700239,43,No,Family Plan,2,5,Voice-Data Plan,Afternoon,301,1,UPI,Late by >5 Days,398.4799996839845,110,8,High,3,High,Mid-value
CUST_00293,53,Male,Professional,<$50K,1,Divorced,PhD,East,92.15338905238056,15497.790947000682,51.41919490733577,26.932113640403884,33,Yes,Family Plan,4,5,Voice-Data Plan,Night,310,9,UPI,On Time,485.91607106583007,68,6,Moderate,4,High,Low-value
CUST_00294,38,Male,Student,<$50K,3,Single,Bachelors,West,888.9278888516194,9024.604346048704,199.0235463400637,10.734752220963305,3,Yes,Family Plan,0,8,Voice-Data Plan,Night,267,1,Credit Card,Late by >5 Days,219.9014345703007,478,3,Low,4,Low,High=value
CUST_00295,44,Female,Retired,$50K–$100K,2,Married,Masters,North,923.5953336318404,11915.48586480142,43.90288011935652,17.168459444386738,6,Yes,Postpaid,0,2,Voice-Data Plan,Afternoon,157,0,Net Banking,Late by >5 Days,61.40336044276901,128,5,Moderate,2,Medium,Mid-value
CUST_00296,51,Female,Professional,$50K–$100K,2,Divorced,PhD,South,575.1436591849849,15868.384624748638,6.138498029954794,20.137180563707368,30,No,Postpaid,1,1,Data-Only Plan,Night,285,5,Debit Card,Late by <5 Days,473.16696553110194,618,4,High,5,Low,Low-value
CUST_00297,32,Female,Student,$50K–$100K,4,Divorced,Masters,East,524.8297447703126,9798.372120182774,158.84345824001304,14.363934356837332,17,No,Postpaid,1,7,Data-Only Plan,Night,348,6,Debit Card,Late by >5 Days,202.4564482346508,526,3,Low,9,Medium,High=value
CUST_00298,49,Female,Professional,<$50K,4,Single,Bachelors,East,628.3587668190131,12208.73176516039,174.44060041685856,23.85938103155207,36,No,Postpaid,1,10,Data-Only Plan,Evening,113,7,UPI,Late by <5 Days,244.94405511119683,528,7,Moderate,6,High,High=value
